component,source_file,function,ghidra_address,target_module,port_status,parity_evidence,notes
cgame,cgame_ui.c,Menu_SetFeederSelection,,,untriaged,,
cgame,cgame_ui.c,Menus_AnyFullScreenVisible,,,untriaged,,
cgame,cgame_ui.c,Menus_ActivateByName,,,untriaged,,
cgame,cgame_ui.c,Menus_OpenByName,,,untriaged,,
cgame,cgame_ui.c,Script_Open,,,untriaged,,
cgame,cgame_ui.c,Script_ConditionalOpen,,,untriaged,,
cgame,cgame_ui.c,Menus_CloseByName,,,untriaged,,
cgame,cgame_ui.c,Script_Close,,,untriaged,,
cgame,cgame_ui.c,Item_ListBox_HandleKey,,,untriaged,,
cgame,cgame_ui.c,Scroll_ListBox_ThumbFunc,,,untriaged,,
cgame,cgame_ui.c,Scroll_ListBox_AutoFunc,,,untriaged,,
cgame,cgame_ui.c,Item_HandleKey,,,untriaged,,
cgame,cgame_ui.c,Menu_ScrollFeeder,,,untriaged,,
cgame,cgame_ui.c,Item_Init,,,untriaged,,
cgame,cgame_ui.c,Menu_HandleMouseMove,,,untriaged,,
cgame,cgame_ui.c,Menu_SetPrevCursorItem,,,untriaged,,
cgame,cgame_ui.c,Menu_SetNextCursorItem,,,untriaged,,
cgame,cgame_ui.c,Item_TextField_HandleKey,,,untriaged,,
cgame,cgame_ui.c,Menu_HandleKey,,,untriaged,,
cgame,cgame_ui.c,Menus_HandleOOBClick,,,untriaged,,
cgame,cgame_ui.c,Menu_Paint,,,untriaged,,
cgame,cgame_ui.c,Item_ValidateTypeData,,,untriaged,,
cgame,cgame_ui.c,Item_ValidateTooltipData,,,untriaged,,
cgame,cgame_ui.c,KeywordHash_Key,,,untriaged,,
cgame,cgame_ui.c,KeywordHash_Add,,,untriaged,,
cgame,cgame_ui.c,KeywordHash_Find,,,untriaged,,
cgame,cgame_ui.c,Item_SetupKeywordHash,,,untriaged,,
cgame,cgame_ui.c,String_Init,,,untriaged,,
cgame,cgame_ui.c,Item_Parse,,,untriaged,,
cgame,cgame_ui.c,MenuParse_itemDef,,,untriaged,,
cgame,cgame_ui.c,Item_InitControls,,,untriaged,,
cgame,cgame_ui.c,Menu_SetupKeywordHash,,,untriaged,,
cgame,cgame_ui.c,Menu_Parse,,,untriaged,,
cgame,cgame_ui.c,Menu_New,,,untriaged,,
cgame,cgame_ui.c,Menu_Count,,,untriaged,,
cgame,cgame_ui.c,Menu_Get,,,untriaged,,
cgame,cgame_ui.c,Menu_PaintAll,,,untriaged,,
cgame,cgame_ui.c,Menu_Reset,,,untriaged,,
cgame,cgame_ui.c,Display_GetContext,,,untriaged,,
cgame,cgame_ui.c,Display_CaptureItem,,,untriaged,,
cgame,cgame_ui.c,Display_MouseMove,,,untriaged,,
cgame,cgame_ui.c,Display_CursorType,,,untriaged,,
cgame,cgame_ui.c,Display_HandleKey,,,untriaged,,
cgame,cgame_ui.c,Display_CacheAll,,,untriaged,,
cgame,cgame_ui.c,C_PanelButtonsSetup,,,untriaged,,
cgame,cgame_ui.c,WM_DrawClientScoreDM,,,untriaged,,
cgame,cgame_unknown.c,unk_func_0001a090,,,untriaged,,
cgame,cgame_unknown.c,__x86_get_pc_thunk_bx,,,untriaged,,
cgame,cgame_unknown.c,__x86_get_pc_thunk_cx,,,untriaged,,
cgame,cgame_unknown.c,SkillForClass,,,untriaged,,
cgame,cgame_unknown.c,ConcatArgs,,,untriaged,,
cgame,cgame_unknown.c,etpro_FinalizeTracemapClamp,,,untriaged,,
cgame,cgame_unknown.c,in_word_set,,,untriaged,,
cgame,cgame_unknown.c,__x86_get_pc_thunk_dx,,,untriaged,,
cgame,cgame_unknown.c,lt_random,,,untriaged,,
cgame,cgame_unknown.c,lt_crandom,,,untriaged,,
cgame,cgame_unknown.c,InitSmokeSprites,,,untriaged,,
cgame,cgame_unknown.c,CGRefEntityToTag,,,untriaged,,
cgame,cgame_unknown.c,CGTagToRefEntity,,,untriaged,,
cgame,cgame_unknown.c,CG_AttachBitsToTank,,,untriaged,,
cgame,cgame_unknown.c,SkillNumForClass,,,untriaged,,
cgame,cgame_unknown.c,weaponIconScale,,,untriaged,,
cgame,cgame_unknown.c,GetMacAddress,,,untriaged,,
cgame,cgame_unknown.c,ValidBloodPool,,,untriaged,,
cgame,cgame_unknown.c,InitSkillLevelStructure,,,untriaged,,
cgame,cgame_unknown.c,dllEntry,,,untriaged,,
cgame,cgame_unknown.c,testPrintInt,,,untriaged,,
cgame,cgame_unknown.c,testPrintFloat,,,untriaged,,
cgame,cgame_unknown.c,isET260,,,untriaged,,
cgame,cgame_unknown.c,AddLean,,,untriaged,,
cgame,cgame_unknown.c,is_sidearm_smg,,,untriaged,,
cgame,cgame_unknown.c,ToWindowCoords,,,untriaged,,
cgame,cgame_unknown.c,ParseColorRange,,,untriaged,,
cgame,cgame_unknown.c,pingColor,,,untriaged,,
cgame,cgame_unknown.c,CheckETLegacy,,,untriaged,,
cgame,cgame_unknown.c,G_GetDateAndTimeFileName,,,untriaged,,
cgame,cgame_unknown.c,INTHandler,,,untriaged,,
cgame,cgame_unknown.c,linux_siginfo,,,untriaged,,
cgame,cgame_unknown.c,linux_backtrace,,,untriaged,,
cgame,cgame_unknown.c,CrashHandler,,,untriaged,,
cgame,cgame_weapons.c,CG_RegisterWeaponFromWeaponFile,,,untriaged,,
cgame,cgame_weapons.c,CG_RegisterWeapon,,,untriaged,,
cgame,cgame_weapons.c,CG_WeaponSelectable,,,untriaged,,
cgame,cgame_weapons.c,CG_WeaponIndex,,,untriaged,,
cgame,cgame_weapons.c,CG_WeaponBank_f,,,untriaged,,
cgame,cgame_weapons.c,CG_Weapon_f,,,untriaged,,
cgame,cgame_weapons.c,CG_WeaponFireRecoil,,cgame/cg_weapons.c,ported_partial,original-ELF-0xcde60/32-seeds-per-weapon,Existing native behavior verified; no new recoil feature. RNG draw count and kick state checked; browser replay pending. See reference/client-weapon-pose.md.
cgame,cgame_weapons.c,CG_FireWeapon,,,untriaged,,
qagame,nitmod_admin.c,G_WarnFireTeamPlayer,,,untriaged,,
qagame,nitmod_admin.c,G_KickFireTeamPlayer,,,untriaged,,
qagame,nitmod_admin.c,G_PrintBanners,,,untriaged,,
qagame,nitmod_admin.c,G_PlayerBan,,,untriaged,,
qagame,nitmod_admin.c,G_MakeReferee,,,untriaged,,
qagame,nitmod_admin.c,G_RemoveReferee,,,untriaged,,
qagame,nitmod_admin.c,G_MuteClient,,,untriaged,,
qagame,nitmod_admin.c,G_UnMuteClient,,,untriaged,,
qagame,nitmod_admin.c,G_refMute_cmd,,,untriaged,,
qagame,nitmod_admin.c,G_refWarning_cmd,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_time,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_spec999,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_pause,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_unpause,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_shuffle,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_medpack,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_ammopack,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_news,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_swap_restart,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_swap,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_reset,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_nextmap,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_mute_check_part_6,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_print_part_8,,,untriaged,,
qagame,nitmod_admin.c,_shrubbot_command_permission,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_splata,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_cancelvote,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_passvote,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_resetmyxp,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_buffer_print_part_15,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_disguise_part_12,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_disguise,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_about,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_revive_part_11,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_revive,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_admintest,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_levinfo,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_give,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_warn,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_resetxp,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_rename,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_unban,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_spec,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_userdelete,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_orient,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_putteam,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_lock,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_unlock,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_levlist,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SetAdminCommandPermissions,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SetLevelCommandPermissions,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_permission,,,untriaged,,
qagame,nitmod_admin.c,_shrubbot_admin_higher,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_writeconfig_string,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_writeconfig_int,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_readconfig_string,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_readconfig_string_nico,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_readconfig_int,,,untriaged,,
qagame,nitmod_admin.c,_shrubbot_level,,,untriaged,,
qagame,nitmod_admin.c,_shrubbot_log,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_duration,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_ban_check,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_mute_check,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_greeting,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_tempban,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_kick_part_9,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_kick,,,untriaged,,
qagame,nitmod_admin.c,MuteNumbersFromString,,,untriaged,,
qagame,nitmod_admin.c,G_MatchOneMute,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_lockteams,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_print_chat,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_records,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_uptime,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_delrecords,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_print,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_cmd_check,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_setlevel,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_ban,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_mute,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_unmute,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_splat,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_gibme,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_slap,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_panzerwar,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_sniperwar,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_poison,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_blind,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_unblind,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_glow,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_pants,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_freeze,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_unfreeze,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_burn,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_lol,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_pop,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_pip,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_fling,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_disorient,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_finger,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_leveledit,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_banguid,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_useredit,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_seen,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_levdelete,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_levadd,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_listplayers,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_stats,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_userinfo,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_showbans,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_userlist,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_buffer_begin,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_buffer_end,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_help,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_buffer_print,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_cleanup,,,untriaged,,
qagame,nitmod_admin.c,G_shrubbot_level,,,untriaged,,
qagame,nitmod_admin.c,UpdateIPBans,,,untriaged,,
qagame,nitmod_admin.c,G_FilterIPBanPacket,,,untriaged,,
qagame,nitmod_admin.c,AddIPBan,,,untriaged,,
qagame,nitmod_admin.c,G_ProcessIPBans,,,untriaged,,
qagame,nitmod_admin.c,ClearMaxLivesBans,,,untriaged,,
qagame,nitmod_admin.c,G_Kick_v,,,untriaged,,
qagame,nitmod_admin.c,G_Mute_v,,,untriaged,,
qagame,nitmod_admin.c,G_UnMute_v,,,untriaged,,
qagame,nitmod_admin.c,G_Referee_v,,,untriaged,,
qagame,nitmod_admin.c,G_Unreferee_v,,,untriaged,,
qagame,nitmod_admin.c,G_Mutespecs_v,,,untriaged,,
qagame,nitmod_admin.c,G_CanisterKick,,,untriaged,,
qagame,nitmod_admin.c,_et_G_shrubbot_level,,,untriaged,,
qagame,nitmod_admin.c,_et_G_shrubbot_permission,,,untriaged,,
qagame,nitmod_admin.c,Nit_AdminChat,,,untriaged,,
qagame,nitmod_admin.c,nitrox_InitBansTable,,,untriaged,,
qagame,nitmod_admin.c,nitrox_InitMutesTable,,,untriaged,,
qagame,nitmod_admin.c,nitrox_LoadBans,,,untriaged,,
qagame,nitmod_admin.c,nitrox_LoadMutes,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SaveBans,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SaveMutes,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SaveSingleBan,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SaveSingleMute,,,untriaged,,
qagame,nitmod_admin.c,nitrox_InitAdminSystem,,,untriaged,,
qagame,nitmod_admin.c,nitrox_ClearExpiredBans,,,untriaged,,
qagame,nitmod_admin.c,nitrox_ClearExpiredMutes,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SetAdminPointers,,,untriaged,,
qagame,nitmod_admin.c,nitrox_GetAdminLevel,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SetAdminPermissions,,,untriaged,,
qagame,nitmod_admin.c,nitrox_SetLevelPermissions,,,untriaged,,
qagame,nitmod_admin.c,nitrox_CheckPermission,,,untriaged,,
qagame,nitmod_admin.c,nitrox_CheckCommandPermission,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_ViolationStringForIndex,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_FlagToIndex,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_BanClient,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_CheckClient,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_Log,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_CvarScanViolation,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_ReportToAdminchat,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_LoadChecksums,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_ClearChecksumList,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_VerifyChecksum,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_LoadCvarList,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_ClearCvarList,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_ScanClientCvars,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_Init,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_ClientActiveFileTransfer,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_ClearClientFileHandle,,,untriaged,,
qagame,nitmod_anticheat.c,NxAC_UpdateClientFileHandleBuffer,,,untriaged,,
qagame,nitmod_bg.c,BG_StringHashValue,,,untriaged,,
qagame,nitmod_bg.c,BG_StringHashValue_Lwr,,,untriaged,,
qagame,nitmod_bg.c,BG_AnimParseError,,,untriaged,,
qagame,nitmod_bg.c,BG_ParseCommands_isra_0,,,untriaged,,
qagame,nitmod_bg.c,BG_IndexForString_constprop_4,,,untriaged,,
qagame,nitmod_bg.c,BG_AnimationForString,,,untriaged,,
qagame,nitmod_bg.c,BG_IndexForString,,,untriaged,,
qagame,nitmod_bg.c,BG_CopyStringIntoBuffer,,,untriaged,,
qagame,nitmod_bg.c,BG_InitWeaponStrings,,,untriaged,,
qagame,nitmod_bg.c,BG_ParseConditionBits,,,untriaged,,
qagame,nitmod_bg.c,BG_ParseConditions,,,untriaged,,
qagame,nitmod_bg.c,BG_AnimParseAnimScript,,,untriaged,,
qagame,nitmod_bg.c,BG_EvaluateConditions,,,untriaged,,
qagame,nitmod_bg.c,BG_FirstValidItem,,,untriaged,,
qagame,nitmod_bg.c,BG_PlayAnim,,,untriaged,,
qagame,nitmod_bg.c,BG_PlayAnimName,,,untriaged,,
qagame,nitmod_bg.c,BG_ExecuteCommand,,,untriaged,,
qagame,nitmod_bg.c,BG_AnimScriptAnimation,,,untriaged,,
qagame,nitmod_bg.c,BG_AnimScriptCannedAnimation,,,untriaged,,
qagame,nitmod_bg.c,BG_AnimScriptEvent,,,untriaged,,
qagame,nitmod_bg.c,BG_GetAnimString,,,untriaged,,
qagame,nitmod_bg.c,BG_UpdateConditionValue,,,untriaged,,
qagame,nitmod_bg.c,BG_GetConditionValue,,,untriaged,,
qagame,nitmod_bg.c,BG_GetConditionBitFlag,,,untriaged,,
qagame,nitmod_bg.c,BG_SetConditionBitFlag,,,untriaged,,
qagame,nitmod_bg.c,BG_ClearConditionBitFlag,,,untriaged,,
qagame,nitmod_bg.c,BG_GetAnimScriptAnimation,,,untriaged,,
qagame,nitmod_bg.c,BG_GetAnimationForIndex,,,untriaged,,
qagame,nitmod_bg.c,BG_AnimUpdatePlayerStateConditions,,,untriaged,,
qagame,nitmod_bg.c,BG_RAG_ParseError,,,untriaged,,
qagame,nitmod_bg.c,BG_ClearAnimationPool,,,untriaged,,
qagame,nitmod_bg.c,BG_R_RegisterAnimationGroup,,,untriaged,,
qagame,nitmod_bg.c,BG_LoadCampaignSave,,,untriaged,,
qagame,nitmod_bg.c,BG_StoreCampaignSave,,,untriaged,,
qagame,nitmod_bg.c,BG_PCF_ParseError,,,untriaged,,
qagame,nitmod_bg.c,BG_ParseCharacterFile,,,untriaged,,
qagame,nitmod_bg.c,BG_GetCharacter,,,untriaged,,
qagame,nitmod_bg.c,BG_GetCharacterForPlayerstate,,,untriaged,,
qagame,nitmod_bg.c,BG_ClearCharacterPool,,,untriaged,,
qagame,nitmod_bg.c,BG_FindFreeCharacter,,,untriaged,,
qagame,nitmod_bg.c,BG_FindCharacter,,,untriaged,,
qagame,nitmod_bg.c,BG_GetFromTable,,,untriaged,,
qagame,nitmod_bg.c,BG_FindItemForWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_FindClipForWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_FindAmmoForWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_AkimboFireSequence,,,untriaged,,
qagame,nitmod_bg.c,BG_IsAkimboWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_IsAkimboSideArm,,,untriaged,,
qagame,nitmod_bg.c,BG_AkimboSidearm,,,untriaged,,
qagame,nitmod_bg.c,BG_FindItem,,,untriaged,,
qagame,nitmod_bg.c,BG_FindItemForClassName,,,untriaged,,
qagame,nitmod_bg.c,BG_WeaponInWolfMP,,,untriaged,,
qagame,nitmod_bg.c,BG_GrenadesForClass,,,untriaged,,
qagame,nitmod_bg.c,BG_GrenadeTypeForTeam,,,untriaged,,
qagame,nitmod_bg.c,BG_CalculateSpline_r,,,untriaged,,
qagame,nitmod_bg.c,BG_PlayerTouchesItem,,,untriaged,,
qagame,nitmod_bg.c,BG_TraverseSpline,,,untriaged,,
qagame,nitmod_bg.c,BG_RaySphereIntersection,,,untriaged,,
qagame,nitmod_bg.c,BG_LinearPathOrigin2,,,untriaged,,
qagame,nitmod_bg.c,BG_ComputeSegments,,,untriaged,,
qagame,nitmod_bg.c,BG_EvaluateTrajectory,,,untriaged,,
qagame,nitmod_bg.c,BG_EvaluateTrajectoryDelta,,,untriaged,,
qagame,nitmod_bg.c,BG_GetMarkDir,,,untriaged,,
qagame,nitmod_bg.c,BG_AddPredictableEventToPlayerstate,,,untriaged,,
qagame,nitmod_bg.c,BG_GetPrimaryWeaponForPlayerState,,,untriaged,,
qagame,nitmod_bg.c,BG_PlayerStateToEntityState,,,untriaged,,
qagame,nitmod_bg.c,BG_DuplicateWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_ValidStatWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_WeaponForMOD,,,untriaged,,
qagame,nitmod_bg.c,BG_Find_PathCorner,,,untriaged,,
qagame,nitmod_bg.c,BG_AddPathCorner,,,untriaged,,
qagame,nitmod_bg.c,BG_Find_Spline,,,untriaged,,
qagame,nitmod_bg.c,BG_AddSplinePath,,,untriaged,,
qagame,nitmod_bg.c,BG_AddSplineControl,,,untriaged,,
qagame,nitmod_bg.c,BG_SplineLength,,,untriaged,,
qagame,nitmod_bg.c,BG_BuildSplinePaths,,,untriaged,,
qagame,nitmod_bg.c,BG_GetSplineData,,,untriaged,,
qagame,nitmod_bg.c,BG_MaxAmmoForWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_AddMagicAmmo,,,untriaged,,
qagame,nitmod_bg.c,BG_CanItemBeGrabbed,,,untriaged,,
qagame,nitmod_bg.c,BG_CreateRotationMatrix,,,untriaged,,
qagame,nitmod_bg.c,BG_TransposeMatrix,,,untriaged,,
qagame,nitmod_bg.c,BG_RotatePoint,,,untriaged,,
qagame,nitmod_bg.c,PC_SourceWarning,,,untriaged,,
qagame,nitmod_bg.c,PC_SourceError,,,untriaged,,
qagame,nitmod_bg.c,PC_Float_Parse,,,untriaged,,
qagame,nitmod_bg.c,PC_Color_Parse,,,untriaged,,
qagame,nitmod_bg.c,PC_Vec_Parse,,,untriaged,,
qagame,nitmod_bg.c,PC_Int_Parse,,,untriaged,,
qagame,nitmod_bg.c,PC_String_Parse,,,untriaged,,
qagame,nitmod_bg.c,PC_String_ParseNoAlloc,,,untriaged,,
qagame,nitmod_bg.c,BG_simpleWeaponState,,,untriaged,,
qagame,nitmod_bg.c,BG_cleanName,,,untriaged,,
qagame,nitmod_bg.c,BG_setCrosshair,,,untriaged,,
qagame,nitmod_bg.c,BG_isLightWeaponSupportingFastReload,,,untriaged,,
qagame,nitmod_bg.c,BG_IsScopedWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_InitLocations,,,untriaged,,
qagame,nitmod_bg.c,BG_GetLocationString,,,untriaged,,
qagame,nitmod_bg.c,BG_ClipVelocity,,,untriaged,,
qagame,nitmod_bg.c,BG_BBoxCollision,,,untriaged,,
qagame,nitmod_bg.c,BG_FootstepForSurface,,,untriaged,,
qagame,nitmod_bg.c,BG_CheckCharge,,,untriaged,,
qagame,nitmod_bg.c,BG_GetPlayerClassInfo,,,untriaged,,
qagame,nitmod_bg.c,BG_PlayerClassForPlayerState,,,untriaged,,
qagame,nitmod_bg.c,BG_ClassHasWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_WeaponIsPrimaryForClassAndTeam,,game/g_nitmod_restrictions.c,ported_partial,original-i386-class-tables/typed-classification-tests,"Original six-slot class tables mapped to native weapons; pickup override order preserved. 4000 combinations plus invalid bounds tested. Connected to isolated weapon policy, not native loadouts. See reference/weapon-restrictions.md."
qagame,nitmod_bg.c,BG_TeamName,,,untriaged,,
qagame,nitmod_bg.c,BG_ShortClassnameForNumber,,,untriaged,,
qagame,nitmod_bg.c,BG_ClassnameForNumber,,,untriaged,,
qagame,nitmod_bg.c,BG_ClassnameForNumber_Filename,,,untriaged,,
qagame,nitmod_bg.c,BG_ClassSkillForClass,,,untriaged,,
qagame,nitmod_bg.c,BG_SS_ParseError,,,untriaged,,
qagame,nitmod_bg.c,BG_ClearScriptSpeakerPool,,,untriaged,,
qagame,nitmod_bg.c,BG_NumScriptSpeakers,,,untriaged,,
qagame,nitmod_bg.c,BG_GetIndexForSpeaker,,,untriaged,,
qagame,nitmod_bg.c,BG_GetScriptSpeaker,,,untriaged,,
qagame,nitmod_bg.c,BG_SS_DeleteSpeaker,,,untriaged,,
qagame,nitmod_bg.c,BG_SS_StoreSpeaker,,,untriaged,,
qagame,nitmod_bg.c,BG_LoadSpeakerScript,,,untriaged,,
qagame,nitmod_bg.c,BG_WeapStatForWeapon,,,untriaged,,
qagame,nitmod_bg.c,BG_GetStatGoombas,,,untriaged,,
qagame,nitmod_bg.c,BG_SetStatGoombas,,,untriaged,,
qagame,nitmod_bg.c,BG_GetStatBestSpree,,,untriaged,,
qagame,nitmod_bg.c,BG_SetStatBestSpree,,,untriaged,,
qagame,nitmod_bg.c,BG_GetKillSpree,,,untriaged,,
qagame,nitmod_bg.c,BG_SetKillSpree,,,untriaged,,
qagame,nitmod_bg.c,BG_AdjustKillSpree,,,untriaged,,
qagame,nitmod_bg.c,BG_AdjustGoombas,,,untriaged,,
qagame,nitmod_bg.c,BG_LoadTraceMap,,,untriaged,,
qagame,nitmod_bg.c,BG_GetSkyHeightAtPoint,,,untriaged,,
qagame,nitmod_bg.c,BG_GetSkyGroundHeightAtPoint,,,untriaged,,
qagame,nitmod_bg.c,BG_GetGroundHeightAtPoint,,,untriaged,,
qagame,nitmod_bg.c,BG_GetTracemapGroundFloor,,,untriaged,,
qagame,nitmod_bg.c,BG_RW_ParseError,,,untriaged,,
qagame,nitmod_bg.c,BG_ParseWeaponConfig,,,untriaged,,
